"","season","Id","Team_Bat","Team_Bowl","Batting_Run_Rate","Batting_Average","Batting_Wicket_Rate","Batting_Index","Bowling_Economy_Rate","Bowling_Average","Bowling_Strike_Rate","Bowling_Index"
"371","2011","266","DD","KKR",0.176075268817204,1.05645161290323,0.0725806451612903,6.91975806451613,14.5555555555556,1.05645161290323,0.0725806451612903,15.3772401433692
"372","2011","266","KKR","DD",0.195767195767196,1.17460317460317,0.0555555555555556,8.27815570672714,16.4444444444444,1.17460317460317,0.0555555555555556,19.31569664903
"373","2011","267","MI","RR",0.126344086021505,0.758064516129032,0.0645161290322581,3.56290322580645,10.4444444444444,0.758064516129032,0.0645161290322581,7.91756272401434
"374","2011","267","RR","MI",0.143939393939394,0.863636363636364,0.0272727272727273,4.55808080808081,10.5555555555556,0.863636363636364,0.0272727272727273,9.11616161616162
"375","2011","268","PW","RCB",0.206666666666667,1.24,0.04,9.61,17.2222222222222,1.24,0.04,21.3555555555556
"376","2011","268","RCB","PW",0.24931129476584,1.49586776859504,0.0413223140495868,13.5376033057851,20.1111111111111,1.49586776859504,0.0413223140495868,30.0835629017447
"377","2011","269","DD","KTK",0.209333333333333,1.256,0.056,9.8596,17.4444444444444,1.256,0.056,21.9102222222222
"378","2011","269","KTK","DD",0.173976608187135,1.04385964912281,0.087719298245614,6.53785780240074,13.2222222222222,1.04385964912281,0.087719298245614,13.8021442495127
"379","2017","27","KKR","RCB",0.180440771349862,1.08264462809917,0.0826446280991736,7.09132231404959,14.5555555555556,1.08264462809917,0.0826446280991736,15.7584940312213
"380","2017","27","RCB","KKR",0.131720430107527,0.790322580645161,0.161290322580645,3.87258064516129,5.44444444444444,0.790322580645161,0.161290322580645,4.30286738351254
"381","2011","270","KKR","KXIP",0.18348623853211,1.10091743119266,0.018348623853211,7.3394495412844,13.3333333333333,1.10091743119266,0.018348623853211,14.6788990825688
"382","2011","270","KXIP","KKR",0.15994623655914,0.959677419354839,0.0483870967741935,5.71008064516129,13.2222222222222,0.959677419354839,0.0483870967741935,12.6890681003584
"383","2011","271","PW","RR",0.195355191256831,1.17213114754098,0.0573770491803279,8.38073770491803,15.8888888888889,1.17213114754098,0.0573770491803279,18.6238615664845
"384","2011","271","RR","PW",0.201680672268908,1.21008403361345,0.0336134453781513,9.17116320212295,16,1.21008403361345,0.0336134453781513,19.3613445378151
"385","2011","272","CSK","DC",0.221774193548387,1.33064516129032,0.0403225806451613,10.9778225806452,18.3333333333333,1.33064516129032,0.0403225806451613,24.3951612903226
"386","2011","272","DC","CSK",0.197831978319783,1.1869918699187,0.0650406504065041,8.6650406504065,16.2222222222222,1.1869918699187,0.0650406504065041,19.2556458897922
"387","2011","273","KXIP","MI",0.18732782369146,1.12396694214876,0.0661157024793388,7.64297520661157,15.1111111111111,1.12396694214876,0.0661157024793388,16.9843893480257
"388","2011","273","MI","KXIP",0.21900826446281,1.31404958677686,0.0413223140495868,10.446694214876,17.6666666666667,1.31404958677686,0.0413223140495868,23.2148760330579
"389","2011","274","DD","KTK",0.186666666666667,1.12,0.048,7.84,15.5555555555556,1.12,0.048,17.4222222222222
"390","2011","274","KTK","DD",0.232673267326733,1.3960396039604,0.0297029702970297,12.302599009901,15.6666666666667,1.3960396039604,0.0297029702970297,21.8712871287129
"391","2011","275","DC","KKR",0.20189701897019,1.21138211382114,0.0487804878048781,9.02479674796748,16.5555555555556,1.21138211382114,0.0487804878048781,20.0551038843722
"392","2011","275","KKR","DC",0.223544973544974,1.34126984126984,0.0317460317460317,10.7940287226002,18.7777777777778,1.34126984126984,0.0317460317460317,25.1860670194004
"393","2011","276","CSK","RR",0.214080459770115,1.28448275862069,0.0172413793103448,10.0730490018149,16.5555555555556,1.28448275862069,0.0172413793103448,21.2653256704981
"394","2011","276","RR","CSK",0.200819672131148,1.20491803278689,0.0491803278688525,8.85614754098361,16.3333333333333,1.20491803278689,0.0491803278688525,19.6803278688525
"395","2011","277","MI","PW",0.21505376344086,1.29032258064516,0.0564516129032258,10.3225806451613,17.7777777777778,1.29032258064516,0.0564516129032258,22.9390681003584
"396","2011","277","PW","MI",0.186827956989247,1.12096774193548,0.0564516129032258,7.79072580645161,15.4444444444444,1.12096774193548,0.0564516129032258,17.3127240143369
"397","2011","278","KKR","KTK",0.189890710382514,1.13934426229508,0.0573770491803279,7.91844262295082,15.4444444444444,1.13934426229508,0.0573770491803279,17.5965391621129
"398","2011","278","KTK","KKR",0.208,1.248,0.04,9.7344,17.3333333333333,1.248,0.04,21.632
"399","2011","279","DC","DD",0.233333333333333,1.4,0.04,12.25,19.4444444444444,1.4,0.04,27.2222222222222
"400","2011","279","DD","DC",0.244535519125683,1.4672131147541,0.0491803278688525,13.1315573770492,19.8888888888889,1.4672131147541,0.0491803278688525,29.1812386156648
"401","2017","28","MI","RPS",0.212737127371274,1.27642276422764,0.0650406504065041,10.019918699187,17.4444444444444,1.27642276422764,0.0650406504065041,22.2664859981933
"402","2017","28","RPS","MI",0.218579234972678,1.31147540983607,0.0491803278688525,10.4918032786885,17.7777777777778,1.31147540983607,0.0491803278688525,23.3151183970856
"403","2011","280","KXIP","RCB",0.16,0.96,0.072,5.76,13.3333333333333,0.96,0.072,12.8
"404","2011","280","RCB","KXIP",0.28236914600551,1.69421487603306,0.0495867768595041,17.3657024793388,22.7777777777778,1.69421487603306,0.0495867768595041,38.5904499540863
"405","2011","281","CSK","KKR",0.154471544715447,0.926829268292683,0.032520325203252,5.28292682926829,12.6666666666667,0.926829268292683,0.032520325203252,11.739837398374
"406","2011","281","KKR","CSK",0.161375661375661,0.968253968253968,0.0317460317460317,5.90634920634921,6.77777777777778,0.968253968253968,0.0317460317460317,6.5626102292769
"407","2011","282","DD","MI",0.193121693121693,1.15873015873016,0.0793650793650794,8.05593348450491,16.2222222222222,1.15873015873016,0.0793650793650794,18.7971781305115
"408","2011","282","MI","DD",0.239247311827957,1.43548387096774,0.032258064516129,12.7758064516129,19.7777777777778,1.43548387096774,0.032258064516129,28.3906810035842
"409","2011","283","KTK","RCB",0.161498708010336,0.968992248062015,0.0697674418604651,5.76781100036914,13.8888888888889,0.968992248062015,0.0697674418604651,13.458225667528
"410","2011","283","RCB","KTK",0.260162601626016,1.5609756097561,0.0121951219512195,15.3696060037523,14.2222222222222,1.5609756097561,0.0121951219512195,22.2005420054201
"411","2011","284","KXIP","PW",0.165277777777778,0.991666666666667,0.0666666666666667,5.90041666666667,13.2222222222222,0.991666666666667,0.0666666666666667,13.112037037037
"412","2011","284","PW","KXIP",0.18348623853211,1.10091743119266,0.0458715596330275,7.3394495412844,13.3333333333333,1.10091743119266,0.0458715596330275,14.6788990825688
"413","2011","285","CSK","RR",0.261333333333333,1.568,0.024,15.3664,21.7777777777778,1.568,0.024,34.1475555555556
"414","2011","285","RR","CSK",0.183195592286501,1.09917355371901,0.0826446280991736,7.3095041322314,14.7777777777778,1.09917355371901,0.0826446280991736,16.2433425160698
"415","2011","286","DC","PW",0.18732782369146,1.12396694214876,0.0661157024793388,7.64297520661157,15.1111111111111,1.12396694214876,0.0661157024793388,16.9843893480257
"416","2011","286","PW","DC",0.202064896755162,1.21238938053097,0.0353982300884956,9.22763028515241,15.2222222222222,1.21238938053097,0.0353982300884956,18.4552605703048
"417","2011","287","KXIP","MI",0.220867208672087,1.32520325203252,0.0650406504065041,10.800406504065,18.1111111111111,1.32520325203252,0.0650406504065041,24.0009033423668
"418","2011","287","MI","KXIP",0.179012345679012,1.07407407407407,0.123456790123457,7.18803418803419,9.66666666666667,1.07407407407407,0.123456790123457,10.3827160493827
"419","2011","288","RCB","RR",0.241987179487179,1.45192307692308,0.00961538461538462,12.8964932126697,16.7777777777778,1.45192307692308,0.00961538461538462,24.3600427350427
"420","2011","288","RR","RCB",0.194666666666667,1.168,0.048,8.5264,16.2222222222222,1.168,0.048,18.9475555555556
